Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,Emision
2026-07-15,15.8,6.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-16,21.1,9.3,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-17,20.3,11.1,3.9,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-18,15.6,8.5,2.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-19,15.6,6.9,1.3,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-20,11.0,3.9,0.8,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-21,12.2,6.4,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-22,10.7,5.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-23,10.6,3.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-24,15.3,7.1,3.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-25,15.3,5.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-26,15.3,8.5,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-27,17.2,10.0,1.1,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-28,16.8,6.1,2.2,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-29,16.4,5.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-30,16.7,7.2,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE,Historico_modelo,2026-07-31T00:12:25-03:00
2026-07-31,17.0,10.4,28.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-01,17.5,6.8,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-02,13.7,6.2,4.4,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-03,13.0,7.4,1.2,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-04,16.5,5.2,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-05,15.5,8.0,14.4,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-06,13.3,6.3,4.8,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
2026-08-07,12.0,5.3,0.0,OPEN_METEO_ECMWF_IFS_FORECAST,Pronostico,2026-07-31T00:12:25-03:00
