Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-05-24,13.8,7.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-05-25,15.5,7.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-26,19.4,3.1,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-05-27,10.2,3.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-28,11.4,6.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-29,12.8,7.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-30,17.2,6.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-05-31,16.5,7.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-01,10.6,7.4,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-02,13.6,6.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-03,16.1,7.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-04,14.5,11.4,19.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-05,15.5,11.5,17.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-06,14.6,11.8,0.25,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-07,15.7,5.1,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-08,14.5,4.4,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-09,14.1,1.8,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-10,14.7,6.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
