Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-06-06,16.2,12.2,1.0,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:04:22+00:00
2026-06-07,14.8,10.4,1.3,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:04:22+00:00
2026-06-08,12.9,8.4,0.5,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:04:22+00:00
2026-06-09,14.3,6.5,0.0,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:04:22+00:00
2026-06-10,15.7,7.8,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-11,16.2,5.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-12,15.0,8.1,2.25,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-13,10.0,0.9,2.8,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-14,11.4,-5.0,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-15,18.7,-3.6,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-16,19.2,0.4,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-17,12.9,1.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-18,13.6,5.1,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-19,13.2,1.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-20,17.2,2.4,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-21,14.8,-1.7,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-22,9.0,1.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-23,11.3,-2.8,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-24,8.9,-6.1,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-25,10.6,-1.2,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
2026-06-26,13.0,1.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:01-03:00
2026-06-27,13.3,-1.6,0.0,SIGA_INTA_BORDENAVE,Observado,Observado_estacion,2026-07-30T20:04:21+00:00
